Feature,Correlation,P_Value,Abs_Correlation,Rank
latent_155,-0.2833683050977531,4.612170814256989e-45,0.2833683050977531,1
latent_229,0.281038424421878,2.5297342090543813e-44,0.281038424421878,2
latent_216,0.26571464020675395,1.228949480172217e-39,0.26571464020675395,3
latent_213,-0.26402939696898975,3.859950350860232e-39,0.26402939696898975,4
latent_50,-0.2595597805187062,7.717179950592224e-38,0.2595597805187062,5
latent_99,0.25865832050359167,1.4020953093673204e-37,0.25865832050359167,6
latent_231,-0.2542926012413038,2.4447573987011998e-36,0.2542926012413038,7
latent_27,0.24775736010625152,1.5932167309235463e-34,0.24775736010625152,8
latent_18,0.23992761760983614,2.0244236529551382e-32,0.23992761760983614,9
latent_190,-0.23485680454771907,4.256163283824853e-31,0.23485680454771907,10
latent_125,-0.23270341556517873,1.5181192664272956e-30,0.23270341556517873,11
latent_107,0.2241387095763685,2.102633290456667e-28,0.2241387095763685,12
latent_10,-0.21983190827189564,2.325600549572079e-27,0.21983190827189564,13
latent_22,-0.21813325104548792,5.917914251734883e-27,0.21813325104548792,14
latent_127,-0.20984263358884936,5.049006251930221e-25,0.20984263358884936,15
latent_128,-0.20826828142739737,1.1502994749823869e-24,0.20826828142739737,16
latent_228,0.20371441601909662,1.1994091909863797e-23,0.20371441601909662,17
latent_142,-0.19665437473621028,4.0743275740392057e-22,0.19665437473621028,18
latent_212,0.1942994610832796,1.282388908770879e-21,0.1942994610832796,19
latent_135,0.19406333235487094,1.4374768177310982e-21,0.19406333235487094,20
latent_94,-0.19372396195291913,1.6933568721259206e-21,0.19372396195291913,21
latent_187,-0.18890786543205046,1.6759762550515175e-20,0.18890786543205046,22
latent_158,-0.18808532470947445,2.464080715322079e-20,0.18808532470947445,23
latent_140,0.18227977551383673,3.5588190757943987e-19,0.18227977551383673,24
latent_209,-0.18047732301665587,8.009571212183871e-19,0.18047732301665587,25
latent_136,0.17615742647346527,5.40906944987421e-18,0.17615742647346527,26
latent_133,0.17542330775627235,7.447534916838685e-18,0.17542330775627235,27
latent_179,-0.16701896345921863,2.6260184510915457e-16,0.16701896345921863,28
latent_124,-0.16631625009128914,3.5085058683220835e-16,0.16631625009128914,29
latent_87,0.1640314759415848,8.921839143111165e-16,0.1640314759415848,30
latent_151,0.16343643887056314,1.1352007912987802e-15,0.16343643887056314,31
latent_100,0.16017525572434071,4.1834144451139256e-15,0.16017525572434071,32
latent_160,-0.1554337109141702,2.6565730080599266e-14,0.1554337109141702,33
latent_184,0.1550832812335807,3.0386304527032884e-14,0.1550832812335807,34
latent_23,-0.15492847670619286,3.2241439165643545e-14,0.15492847670619286,35
latent_251,-0.15440273528985027,3.9411668645499025e-14,0.15440273528985027,36
latent_82,0.15279019360007917,7.26501181750292e-14,0.15279019360007917,37
latent_175,0.15030290464828852,1.8424160641804042e-13,0.15030290464828852,38
latent_118,-0.1501992809549486,1.9146060326432336e-13,0.1501992809549486,39
latent_177,-0.14671273334988075,6.869296780371575e-13,0.14671273334988075,40
latent_95,-0.14557731015807795,1.034571393016777e-12,0.14557731015807795,41
latent_169,0.14509981554933962,1.2278283468388488e-12,0.14509981554933962,42
latent_79,0.145000640109583,1.2721986208350834e-12,0.145000640109583,43
latent_48,-0.14347581757062705,2.1890755411569534e-12,0.14347581757062705,44
latent_249,-0.1417946185150909,3.955830399563468e-12,0.1417946185150909,45
latent_40,-0.14135388844785213,4.614259126189834e-12,0.14135388844785213,46
latent_8,-0.1412566933565376,4.773309756544354e-12,0.1412566933565376,47
latent_86,0.13880321100019632,1.1142357614300922e-11,0.13880321100019632,48
latent_90,0.13694176373751882,2.0989105679427033e-11,0.13694176373751882,49
latent_171,0.1323227755596585,9.737255859751668e-11,0.1323227755596585,50
latent_46,-0.1315899541066416,1.2361801797036363e-10,0.1315899541066416,51
latent_14,0.13121967120758732,1.3939106845468264e-10,0.13121967120758732,52
latent_92,-0.130580800167717,1.713465959271022e-10,0.130580800167717,53
latent_80,-0.1305764454569719,1.7158724721323038e-10,0.1305764454569719,54
latent_147,-0.12977720525142483,2.2182644106754e-10,0.12977720525142483,55
latent_244,0.1278486422199222,4.0958285775635574e-10,0.1278486422199222,56
latent_143,-0.12612891186847974,7.022802053006487e-10,0.12612891186847974,57
latent_196,0.12536292960549605,8.908508176078339e-10,0.12536292960549605,58
latent_202,-0.11995050184090214,4.592657426493014e-09,0.11995050184090214,59
latent_70,-0.11989319793428263,4.671327268550111e-09,0.11989319793428263,60
latent_206,-0.1198458264982366,4.737349362474e-09,0.1198458264982366,61
latent_97,0.11932873026245748,5.519697733106343e-09,0.11932873026245748,62
latent_71,-0.11838855985149252,7.275907106345705e-09,0.11838855985149252,63
latent_76,0.11742861282813857,9.625587220904463e-09,0.11742861282813857,64
latent_88,0.11723478235012988,1.0182426981437037e-08,0.11723478235012988,65
latent_35,0.11632864051105196,1.3228499599195678e-08,0.11632864051105196,66
latent_2,-0.11259532203504671,3.808432967417812e-08,0.11259532203504671,67
latent_146,0.11226784607530545,4.1719221151973386e-08,0.11226784607530545,68
latent_36,0.11216189482872538,4.296562843280435e-08,0.11216189482872538,69
latent_123,0.11191268607168407,4.604121463205586e-08,0.11191268607168407,70
latent_180,-0.1089462317974015,1.0365746372147095e-07,0.1089462317974015,71
latent_178,-0.10670481491887164,1.8873763501807714e-07,0.10670481491887164,72
latent_32,-0.10551932761463981,2.578742621444662e-07,0.10551932761463981,73
latent_141,0.10540175505074406,2.6593298069391375e-07,0.10540175505074406,74
latent_168,-0.10519871977568275,2.8042527345060955e-07,0.10519871977568275,75
latent_56,0.10478241327429172,3.1256172687177965e-07,0.10478241327429172,76
latent_218,0.10326103916530793,4.630296381382425e-07,0.10326103916530793,77
latent_227,-0.1011539458768522,7.907762939753237e-07,0.1011539458768522,78
latent_144,0.1010465413002547,8.124183944176886e-07,0.1010465413002547,79
latent_165,0.1003521344554946,9.667341896973324e-07,0.1003521344554946,80
latent_199,-0.10022259664295705,9.984849049087947e-07,0.10022259664295705,81
latent_248,0.100049576762824,1.0424614794524116e-06,0.100049576762824,82
latent_96,0.09949357522872634,1.1967523191746299e-06,0.09949357522872634,83
latent_230,0.09767337595906075,1.8708086565594676e-06,0.09767337595906075,84
latent_215,-0.09524733004922956,3.3524820271680367e-06,0.09524733004922956,85
latent_24,-0.09488074419101417,3.6569933782240667e-06,0.09488074419101417,86
latent_162,0.09432200438453073,4.172629777815945e-06,0.09432200438453073,87
latent_235,-0.09407838138182076,4.4186345553089125e-06,0.09407838138182076,88
latent_110,-0.09373929069851825,4.784258392677207e-06,0.09373929069851825,89
latent_254,0.09274751274903167,6.0273530296338685e-06,0.09274751274903167,90
latent_134,0.0905780989459808,9.909771650849316e-06,0.0905780989459808,91
latent_120,0.0901636082415464,1.0883719480163409e-05,0.0901636082415464,92
latent_44,0.08974803175405957,1.1951512185970805e-05,0.08974803175405957,93
latent_222,-0.0879121034186815,1.798430156701384e-05,0.0879121034186815,94
latent_126,-0.08630856746859908,2.5533638862393808e-05,0.08630856746859908,95
latent_221,0.08560908412843898,2.9696143771190267e-05,0.08560908412843898,96
latent_16,-0.08390181030503452,4.272816463359545e-05,0.08390181030503452,97
latent_252,-0.08319769526703794,4.9548304735997254e-05,0.08319769526703794,98
latent_176,-0.08203536254860758,6.311147822543958e-05,0.08203536254860758,99
latent_150,-0.08167957084855684,6.79207517311115e-05,0.08167957084855684,100
latent_64,-0.08092688458082192,7.9260600968941e-05,0.08092688458082192,101
latent_91,-0.08071579897977625,8.274858657912643e-05,0.08071579897977625,102
latent_58,-0.08060316676100658,8.466854745506122e-05,0.08060316676100658,103
latent_232,0.08045732052557736,8.721723623016866e-05,0.08045732052557736,104
latent_164,-0.08021770277132778,9.156249961644693e-05,0.08021770277132778,105
latent_39,-0.07942566741178037,0.00010742467046777737,0.07942566741178037,106
latent_194,0.0793849570468581,0.00010830625306205927,0.0793849570468581,107
latent_131,-0.07795994993224512,0.00014383226477505975,0.07795994993224512,108
latent_247,-0.07662484956795663,0.0001868312539046882,0.07662484956795663,109
latent_38,-0.0744533050812115,0.0002834155976820377,0.0744533050812115,110
latent_223,-0.0741641989850583,0.0002993398884342437,0.0741641989850583,111
latent_26,-0.07322073487333716,0.00035732561451737684,0.07322073487333716,112
