Feature,Correlation,P_Value,Abs_Correlation,Rank
latent_132,-0.08407600900362898,7.045717160978666e-12,0.08407600900362898,104
latent_156,0.08335952266225014,1.0601708327913681e-11,0.08335952266225014,105
latent_14,0.08173715791255155,2.6406695098299004e-11,0.08173715791255155,106
latent_183,0.07914661149089083,1.0936253701358822e-10,0.07914661149089083,107
latent_180,0.07726311923248338,2.9886469809780315e-10,0.07726311923248338,108
latent_216,-0.0767898486124364,3.8333834188061264e-10,0.0767898486124364,109
latent_196,-0.07665125356638275,4.1221097219845917e-10,0.07665125356638275,110
latent_74,-0.07651990148310646,4.415276451870668e-10,0.07651990148310646,111
latent_91,0.07574125307664663,6.619472035556585e-10,0.07574125307664663,112
latent_174,-0.07330333055643426,2.2921037406281433e-09,0.07330333055643426,113
latent_72,0.07175829085478123,4.9351248611226156e-09,0.07175829085478123,114
latent_145,-0.07115820508220375,6.619464944267453e-09,0.07115820508220375,115
latent_12,0.07086385755561089,7.638354783185474e-09,0.07086385755561089,116
latent_113,0.07073478236012355,8.131812908881097e-09,0.07073478236012355,117
latent_11,-0.06961143607673773,1.395722196974673e-08,0.06961143607673773,118
latent_39,0.06951247778999586,1.4631686715302113e-08,0.06951247778999586,119
latent_13,-0.06871052494453239,2.1397396883258945e-08,0.06871052494453239,120
latent_37,-0.06842221208467153,2.4505179249442287e-08,0.06842221208467153,121
latent_219,0.06776276731203115,3.3348979162422697e-08,0.06776276731203115,122
latent_234,-0.06727192461946255,4.1868794597394335e-08,0.06727192461946255,123
latent_89,-0.06704271604189252,4.653680871401725e-08,0.06704271604189252,124
latent_245,-0.06660016541890418,5.701767952421538e-08,0.06660016541890418,125
latent_151,-0.06632850802287962,6.454811419819637e-08,0.06632850802287962,126
latent_212,-0.06558409690486358,9.045667629875298e-08,0.06558409690486358,127
latent_112,0.06510477245195068,1.1219611314638623e-07,0.06510477245195068,128
latent_217,0.06504005307421887,1.1549350602559455e-07,0.06504005307421887,129
latent_87,-0.06495105988402497,1.2018109549582859e-07,0.06495105988402497,130
latent_227,-0.0637393228407006,2.0552931205063503e-07,0.0637393228407006,131
latent_28,0.06362427923531525,2.1616375910159832e-07,0.06362427923531525,132
latent_157,-0.0636195845518097,2.1660882886300803e-07,0.0636195845518097,133
latent_225,0.06351834997476587,2.2642437853306887e-07,0.06351834997476587,134
latent_149,-0.06314919261901147,2.6598877119411476e-07,0.06314919261901147,135
latent_243,0.0625008475994203,3.521817407202873e-07,0.0625008475994203,136
latent_133,-0.06189372434535634,4.5692465487420464e-07,0.06189372434535634,137
latent_36,0.059281484976912824,1.3631254532182211e-06,0.059281484976912824,138
latent_162,0.05827214688450211,2.055004174153906e-06,0.05827214688450211,139
latent_218,0.05784716955782951,2.4379239308569214e-06,0.05784716955782951,140
latent_144,0.05732274484833391,3.005347242329494e-06,0.05732274484833391,141
latent_164,-0.05701245573188654,3.398599567619297e-06,0.05701245573188654,142
latent_99,-0.05683616908379173,3.64352219752815e-06,0.05683616908379173,143
latent_137,-0.05672163840315763,3.8116163220002314e-06,0.05672163840315763,144
latent_161,0.05615524055355353,4.758153166677858e-06,0.05615524055355353,145
latent_207,-0.05613830868817765,4.789655335368302e-06,0.05613830868817765,146
latent_228,-0.05555380103915299,6.008209452170014e-06,0.05555380103915299,147
latent_58,0.055106797860410506,7.134828436759907e-06,0.055106797860410506,148
latent_250,-0.054744401032323836,8.193797984780882e-06,0.054744401032323836,149
latent_123,0.05473580012787323,8.220670021267458e-06,0.05473580012787323,150
latent_222,0.05464914584644788,8.496146808080774e-06,0.05464914584644788,151
latent_82,-0.05308475726033804,1.5277379018801366e-05,0.05308475726033804,152
latent_24,0.052758673107670476,1.723085536966812e-05,0.052758673107670476,153
latent_69,0.05262688989862548,1.8085992915528843e-05,0.05262688989862548,154
latent_41,-0.05202229173239843,2.2554361247587106e-05,0.05202229173239843,155
latent_230,-0.05174511287722969,2.4937385956186206e-05,0.05174511287722969,156
latent_109,0.05155841962284946,2.6675408007535836e-05,0.05155841962284946,157
latent_223,-0.050393361373196284,4.041321984840384e-05,0.050393361373196284,158
latent_204,0.04999410538767252,4.6503270380424774e-05,0.04999410538767252,159
latent_166,0.04871381795251147,7.244144537188604e-05,0.04871381795251147,160
latent_27,0.04864090013993454,7.427019950114995e-05,0.04864090013993454,161
latent_242,0.04822268925340564,8.563091816540953e-05,0.04822268925340564,162
latent_7,0.04793489857948513,9.43818881721941e-05,0.04793489857948513,163
latent_190,-0.04736753739102541,0.0001141638469202353,0.04736753739102541,164
latent_85,-0.04733103623074959,0.00011556194648835143,0.04733103623074959,165
latent_235,-0.04643817529909958,0.00015523157779445457,0.04643817529909958,166
latent_238,-0.044493419998425585,0.00029010418555738555,0.044493419998425585,167
latent_57,-0.04402779679961192,0.000335765855484214,0.04402779679961192,168
latent_15,-0.04356032479839112,0.00038830608406503715,0.04356032479839112,169
latent_152,0.043310202933440636,0.00041947948114554046,0.043310202933440636,170
latent_84,-0.04326804823703417,0.00042495800902528277,0.04326804823703417,171
latent_206,0.04289471445045151,0.0004764769732472236,0.04289471445045151,172
latent_108,0.041857622958139086,0.0006517747283095146,0.041857622958139086,173
latent_193,0.040071029712452515,0.0011005624864523524,0.040071029712452515,174
latent_171,0.03958200858831532,0.0012658428373213632,0.03958200858831532,175
latent_244,0.037294052302747696,0.0023883044759632475,0.037294052302747696,176
latent_2,0.03646476579418593,0.0029822230135477124,0.03646476579418593,177
latent_143,0.03603141184316583,0.0033435426940189275,0.03603141184316583,178
latent_100,-0.03556539473437665,0.0037762040139846333,0.03556539473437665,179
latent_9,0.035061008482408756,0.004301305204291765,0.035061008482408756,180
latent_131,-0.034989787880878406,0.004380560954560904,0.034989787880878406,181
latent_158,0.03487553082840316,0.004510476514053456,0.03487553082840316,182
latent_194,0.03463091589998413,0.004800420038080877,0.03463091589998413,183
latent_120,0.03462588815219086,0.004806552420432196,0.03462588815219086,184
latent_83,0.03394552073146133,0.005704802447317529,0.03394552073146133,185
latent_66,-0.0324833259251067,0.008165519816948167,0.0324833259251067,186
latent_42,-0.0316881281374681,0.00986969870168692,0.0316881281374681,187
latent_209,0.031664978273876966,0.009923739722446593,0.031664978273876966,188
latent_233,-0.03162298473141301,0.010022442398463526,0.03162298473141301,189
latent_6,0.031083780781643915,0.011369720740411381,0.031083780781643915,190
latent_34,-0.031063680172021012,0.011422914961232976,0.031063680172021012,191
latent_189,-0.031063423230889595,0.011423596357104191,0.031063423230889595,192
latent_88,0.02921097902416435,0.017380524699076867,0.02921097902416435,193
latent_32,0.029028572503600462,0.018093532777572606,0.029028572503600462,194
latent_20,-0.026927412489059818,0.028340277171987865,0.026927412489059818,195
latent_8,-0.02684314024792137,0.028839073514903852,0.02684314024792137,196
latent_50,-0.026190757782223677,0.03296238065790129,0.026190757782223677,197
latent_79,-0.026107876085307853,0.033520716479242964,0.026107876085307853,198
latent_142,-0.025796736743562823,0.035689458944639436,0.025796736743562823,199
latent_150,0.02537629543921821,0.038809298097356795,0.02537629543921821,200
latent_140,0.024838382289683623,0.04313594814723617,0.024838382289683623,201
latent_94,0.024776749822902632,0.04365676242449072,0.024776749822902632,202
latent_33,-0.02453716062968808,0.045732085018194236,0.02453716062968808,203
latent_202,0.02420141535537999,0.04877963849595705,0.02420141535537999,204
latent_141,-0.02411703840407757,0.049571782031443225,0.02411703840407757,205
latent_172,0.024100215888083372,0.049730997324360704,0.024100215888083372,206
latent_138,-0.023671313588538113,0.05393741268934574,0.023671313588538113,207
latent_165,-0.023547840555014566,0.05520201500948081,0.023547840555014566,208
latent_22,0.0234552688632666,0.056166252808478305,0.0234552688632666,209
latent_240,0.02334900161749482,0.05729038996703446,0.02334900161749482,210
latent_210,-0.023176275405792365,0.05915743600349861,0.023176275405792365,211
latent_0,-0.02316582013170353,0.05927205204864129,0.02316582013170353,212
latent_255,-0.023013048009200763,0.060967936725643795,0.023013048009200763,213
latent_134,0.02295103388100538,0.06166771363938417,0.02295103388100538,214
latent_153,-0.02243680957133551,0.06773007550269537,0.02243680957133551,215
latent_51,-0.022347548908046373,0.06883075083745782,0.022347548908046373,216
latent_59,-0.02202177183365328,0.0729732522447772,0.02202177183365328,217
latent_68,-0.02157795073397869,0.07894272739334816,0.02157795073397869,218
latent_104,0.021013619242867723,0.08710026285548754,0.021013619242867723,219
latent_46,0.020008515687251007,0.10330338670612527,0.020008515687251007,220
latent_78,-0.01929089617419409,0.11627383277322415,0.01929089617419409,221
latent_10,-0.019048414104599707,0.12093481051598177,0.019048414104599707,222
latent_208,0.018745721720943083,0.12695678750197567,0.018745721720943083,223
latent_21,-0.018692374016109195,0.12804190587075423,0.018692374016109195,224
latent_192,-0.018331794836019925,0.13556630832140143,0.018331794836019925,225
latent_191,0.01816060518382745,0.13925608662540212,0.01816060518382745,226
latent_75,0.01809361589988073,0.14072082159621876,0.01809361589988073,227
latent_195,-0.017875471360365686,0.1455727442804168,0.017875471360365686,228
latent_54,0.016763918527288632,0.17230414934251045,0.016763918527288632,229
latent_90,0.01657487363175487,0.1771943362489728,0.01657487363175487,230
latent_53,0.015883425010381966,0.19596174231687757,0.015883425010381966,231
latent_201,-0.01564150075285474,0.20286052866222434,0.01564150075285474,232
latent_229,0.015080280442082762,0.2195418517781119,0.015080280442082762,233
latent_65,0.01471680475260162,0.23085785055185679,0.01471680475260162,234
latent_56,-0.014384559785994705,0.24155865838192425,0.014384559785994705,235
latent_241,-0.011905654508581432,0.3324118691194076,0.011905654508581432,236
latent_178,0.011387872359478829,0.3538691195951893,0.011387872359478829,237
latent_197,0.010420600132675921,0.39623837440561926,0.010420600132675921,238
latent_220,-0.010387577034202594,0.39773695251601676,0.010387577034202594,239
latent_122,0.009958793610198663,0.41750345003639416,0.009958793610198663,240
latent_114,-0.008358734860349432,0.49619300475772615,0.008358734860349432,241
latent_147,-0.007054523079890074,0.5657566542631282,0.007054523079890074,242
latent_81,0.006640185780726809,0.5887971812044531,0.006640185780726809,243
latent_124,0.0059037151137719505,0.6307848626752812,0.0059037151137719505,244
latent_232,0.005877273201518481,0.6323158897774595,0.005877273201518481,245
latent_246,0.005591381480669677,0.6489690296895582,0.005591381480669677,246
latent_97,0.0052942579563015155,0.6664642285504311,0.0052942579563015155,247
latent_214,-0.00521380681824527,0.6712332314475863,0.00521380681824527,248
latent_226,-0.004624028379015311,0.7065885787274762,0.004624028379015311,249
latent_205,-0.004354926974852924,0.7229387806169503,0.004354926974852924,250
latent_237,0.002892316313615551,0.8138498598301749,0.002892316313615551,251
latent_76,0.0028693467635463356,0.8153013907383958,0.0028693467635463356,252
latent_67,0.001998143806508602,0.8707798682876772,0.001998143806508602,253
latent_188,-0.001837706715003106,0.8810748146759538,0.001837706715003106,254
latent_146,0.0016352461100866567,0.8940948480684138,0.0016352461100866567,255
latent_49,-0.0005978524490794349,0.9611816076159626,0.0005978524490794349,256
