Feature,Correlation,P_Value,Abs_Correlation,Rank
latent_131,0.16280982839032113,1.5019857673420337e-15,0.16280982839032113,43
latent_212,-0.1621400447727243,1.9651720226868724e-15,0.1621400447727243,44
latent_126,0.15970575719292296,5.170329282636837e-15,0.15970575719292296,45
latent_128,0.15952320478472992,5.555994747567378e-15,0.15952320478472992,46
latent_235,0.15898362633623483,6.869049858123866e-15,0.15898362633623483,47
latent_160,0.15785888613752544,1.0664133604272197e-14,0.15785888613752544,48
latent_54,-0.1575730860295934,1.191917555111387e-14,0.1575730860295934,49
latent_127,0.15602012868297743,2.17393923768005e-14,0.15602012868297743,50
latent_244,-0.15586344480218128,2.3090568748940875e-14,0.15586344480218128,51
latent_201,-0.15580675381352743,2.3599512616301584e-14,0.15580675381352743,52
latent_216,-0.15520689813564176,2.970810012589878e-14,0.15520689813564176,53
latent_151,-0.15506309590860123,3.1389373367099507e-14,0.15506309590860123,54
latent_31,0.15460601157038195,3.7378798585765557e-14,0.15460601157038195,55
latent_5,0.15418961750649934,4.380446031227755e-14,0.15418961750649934,56
latent_249,0.15314809706114763,6.501492085607534e-14,0.15314809706114763,57
latent_65,0.15215588139353525,9.446961963799186e-14,0.15215588139353525,58
latent_10,-0.1515128551549692,1.2019583902375552e-13,0.1515128551549692,59
latent_185,-0.1483206112332301,3.9130445606649e-13,0.1483206112332301,60
latent_162,-0.14821208339878128,4.071446735927154e-13,0.14821208339878128,61
latent_35,-0.14670327377242653,7.047342700855121e-13,0.14670327377242653,62
latent_221,-0.14548738240004827,1.0920808714153385e-12,0.14548738240004827,63
latent_4,0.14507417400098177,1.2663080081087226e-12,0.14507417400098177,64
latent_118,-0.14417112166465842,1.7473930562271346e-12,0.14417112166465842,65
latent_63,0.14357590223325872,2.1581876061794515e-12,0.14357590223325872,66
latent_140,-0.1430706784754731,2.5800261063702932e-12,0.1430706784754731,67
latent_39,0.1427626589883703,2.875809261919543e-12,0.1427626589883703,68
latent_240,-0.14252233295243533,3.1294365594608513e-12,0.14252233295243533,69
latent_170,-0.14232831281228148,3.3500742842066136e-12,0.14232831281228148,70
latent_101,-0.14205709543006712,3.68423738111912e-12,0.14205709543006712,71
latent_24,0.14140772057477027,4.622689168381527e-12,0.14140772057477027,72
latent_174,0.1410001153955916,5.327461807420556e-12,0.1410001153955916,73
latent_42,-0.14052050763474078,6.292218427804514e-12,0.14052050763474078,74
latent_168,0.1399781599544808,7.590071214679119e-12,0.1399781599544808,75
latent_161,0.13860795726697644,1.2150654644757458e-11,0.13860795726697644,76
latent_245,-0.1385543162872521,1.2375389633145495e-11,0.1385543162872521,77
latent_33,-0.1379916315237395,1.499215576229443e-11,0.1379916315237395,78
latent_120,-0.13798270360057976,1.5037759378232664e-11,0.13798270360057976,79
latent_139,0.13774113253689096,1.6324557447557873e-11,0.13774113253689096,80
latent_137,-0.134976714331073,4.134846661231851e-11,0.134976714331073,81
latent_180,-0.13267509074948566,8.836749856364131e-11,0.13267509074948566,82
latent_102,0.13037829750149152,1.8613128454438889e-10,0.13037829750149152,83
latent_94,0.13036391491018454,1.869939991390967e-10,0.13036391491018454,84
latent_254,-0.12948881109403676,2.4751932164274447e-10,0.12948881109403676,85
latent_159,-0.12832981608244967,3.5780697275752276e-10,0.12832981608244967,86
latent_61,0.12820648812142738,3.720444482437106e-10,0.12820648812142738,87
latent_45,0.1279025741792342,4.095300862330861e-10,0.1279025741792342,88
latent_32,0.12503747204195753,1.001208063591663e-09,0.12503747204195753,89
latent_106,0.12318603994009819,1.7652226390062616e-09,0.12318603994009819,90
latent_188,-0.1224765818877359,2.1888423029497724e-09,0.1224765818877359,91
latent_247,0.118263374874842,7.657418157557419e-09,0.118263374874842,92
latent_186,-0.11777271171737604,8.835089982240914e-09,0.11777271171737604,93
latent_40,0.11741760115034328,9.79531950674298e-09,0.11741760115034328,94
latent_1,0.11721867425744897,1.0376752482163789e-08,0.11721867425744897,95
latent_37,-0.115913921263515,1.5110938535021928e-08,0.115913921263515,96
latent_104,-0.11446640963428785,2.2819281801582616e-08,0.11446640963428785,97
latent_59,0.11391056650570719,2.6696935846629597e-08,0.11391056650570719,98
latent_55,0.11359723328919799,2.9156917471366084e-08,0.11359723328919799,99
latent_91,0.11301423764751008,3.433165098635639e-08,0.11301423764751008,100
latent_205,-0.11179272703759806,4.821824021184567e-08,0.11179272703759806,101
latent_248,-0.11126334732695904,5.580339744022001e-08,0.11126334732695904,102
latent_36,-0.11109398135257206,5.846536947820145e-08,0.11109398135257206,103
latent_113,-0.11099415213900181,6.009158310708365e-08,0.11099415213900181,104
latent_146,-0.11077912186461197,6.374455291657538e-08,0.11077912186461197,105
latent_58,-0.10962956028222154,8.722589539086165e-08,0.10962956028222154,106
latent_236,0.1090204183436955,1.0286377644946694e-07,0.1090204183436955,107
latent_142,-0.10899344510034249,1.0361552453909149e-07,0.10899344510034249,108
latent_117,0.10659164571435788,1.9678654675852364e-07,0.10659164571435788,109
latent_250,-0.10419638893779548,3.6802108285329426e-07,0.10419638893779548,110
latent_57,-0.10225933316775898,6.045303197168537e-07,0.10225933316775898,111
latent_154,0.10214839985413986,6.217922827539625e-07,0.10214839985413986,112
latent_19,-0.09996590414076999,1.0755571575292224e-06,0.09996590414076999,113
latent_77,-0.09960757995528478,1.175546103008793e-06,0.09960757995528478,114
latent_253,-0.09957892271660157,1.1839177747123288e-06,0.09957892271660157,115
latent_144,0.09813775721041701,1.6874221098644818e-06,0.09813775721041701,116
latent_124,0.09813569222256704,1.6882732158686074e-06,0.09813569222256704,117
latent_66,0.09810696612656292,1.7001558207045153e-06,0.09810696612656292,118
latent_238,0.09617624250306357,2.711948926555108e-06,0.09617624250306357,119
latent_29,-0.09604167422676065,2.800747362725155e-06,0.09604167422676065,120
latent_211,0.09573767602298869,3.0117277480518483e-06,0.09573767602298869,121
latent_181,0.09554521699487967,3.1530862647542685e-06,0.09554521699487967,122
latent_82,-0.09543672874692413,3.23554987169892e-06,0.09543672874692413,123
latent_145,0.09510496318903909,3.5007538826442835e-06,0.09510496318903909,124
